id,listing_url,scrape_id,last_scraped,name,experiences_offered,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
37881680,https://www.airbnb.com/rooms/37881680,2.02003E+13,3/23/20,50% STAYCATION DISCOUNTS!★Massive 2 condos by JSQ★,none,J.C & Johanna,6/10/14,"Los Angeles, California, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/f5417744-d028-44c0-bec4-5867eb714774.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f5417744-d028-44c0-bec4-5867eb714774.jpg?aki_policy=profile_x_medium,Venice,18,18,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7306,New York,"Jersey City, NJ",US,United States,40.73496,-74.05936,t,Apartment,Entire home/apt,16,2,5,11,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",,$369.00 ,,,$500.00 ,$210.00 ,8,$25.00 ,2,1125,2,2,1125,1125,2,1125,a week ago,t,0,0,0,10,3/23/20,2,2,1/20/20,3/8/20,100,9,10,10,9,10,9,f,,"{""New Jersey State"","" Jersey City""}",f,f,strict_14_with_grace_period,f,f,11,11,0,0,0.94
37882244,https://www.airbnb.com/rooms/37882244,2.02003E+13,3/23/20,The Roadstead,none,Peter And Alice,5/15/19,US,within an hour,100%,90%,t,https://a0.muscache.com/im/pictures/user/88ab5b76-3a80-485c-82d7-04f324dc7542.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/88ab5b76-3a80-485c-82d7-04f324dc7542.jpg?aki_policy=profile_x_medium,,3,3,['phone'],t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7307,New York,"Jersey City, NJ",US,United States,40.74115,-74.0505,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Paid parking off premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed""}",,$75.00 ,,,$100.00 ,$80.00 ,2,$0.00 ,6,28,6,6,28,28,6,28,1 week ago,t,27,51,59,91,3/23/20,16,16,9/6/19,3/14/20,96,10,10,10,10,10,10,f,,"{""New Jersey State"","" Jersey City""}",f,f,moderate,f,f,2,2,0,0,2.4
37887126,https://www.airbnb.com/rooms/37887126,2.02003E+13,3/23/20,Newly Renovated 2Bedroom Apt ~19 min to NYC/WTC,none,Ivy,5/27/16,"New York, New York, United States",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/c3e8fb07-2e51-4e8c-8666-b7444e3062e0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c3e8fb07-2e51-4e8c-8666-b7444e3062e0.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,"Jersey City, NJ, United States",,Ward D (councilmember Michael Yun),,Jersey City,NJ,7307,New York,"Jersey City, NJ",US,United States,40.74976,-74.05827,t,Apartment,Entire home/apt,9,1,2,4,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Window guards"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",,$140.00 ,,,$125.00 ,$85.00 ,4,$15.00 ,2,120,2,2,120,120,2,120,5 weeks ago,t,22,49,79,169,3/23/20,16,16,9/1/19,3/5/20,99,10,10,10,10,9,10,f,,"{""New Jersey State"","" Jersey City""}",t,f,moderate,f,f,1,1,0,0,2.34
37909605,https://www.airbnb.com/rooms/37909605,2.02003E+13,3/23/20, Friendly Chic Private Room Close to EWR and NYC,none,Vanessa,8/19/19,"Jersey City, New Jersey, United States",within a few hours,100%,97%,t,https://a0.muscache.com/im/pictures/user/d89e6aea-091f-42b3-8607-6e6d79b2854e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d89e6aea-091f-42b3-8607-6e6d79b2854e.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,"Jersey City, NJ, United States",,Ward B (councilmember Mira Prinz-Arey),,Jersey City,NJ,7306,New York,"Jersey City, NJ",US,United States,40.72625,-74.0732,t,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Host greets you""}",,$48.00 ,,,$0.00 ,$10.00 ,1,$15.00 ,2,9,2,2,9,9,2,9,2 months ago,t,0,0,0,0,3/23/20,22,22,8/27/19,3/9/20,97,10,10,10,10,9,10,f,,"{""New Jersey State"","" Jersey City""}",t,f,moderate,f,f,1,0,1,0,3.14
37916309,https://www.airbnb.com/rooms/37916309,2.02003E+13,3/23/20,"Truly Walker's Paradise,  JSQ Path, NYC, Queen bed",none,Jason,4/24/17,"Jersey City, New Jersey, United States",within an hour,96%,98%,f,https://a0.muscache.com/im/pictures/user/c1ed6bb2-043b-4e1b-b28a-f78aa3522b36.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c1ed6bb2-043b-4e1b-b28a-f78aa3522b36.jpg?aki_policy=profile_x_medium,McGinley Square,14,14,"['email', 'phone']",t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7047,New York,"Jersey City, NJ",US,United States,40.73049,-74.07031,t,House,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",""Free street parking"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",""Patio or balcony"",""Garden or backyard""}",,$30.00 ,,,,$20.00 ,1,$10.00 ,2,180,2,2,180,180,2,180,3 months ago,t,30,60,90,365,3/23/20,11,11,9/1/19,2/22/20,95,10,9,10,10,10,10,f,,"{""New Jersey State"","" Jersey City""}",f,f,flexible,f,f,12,0,12,0,1.61
37942161,https://www.airbnb.com/rooms/37942161,2.02003E+13,3/23/20,Home away from home.,none,Tierra,8/20/19,"Jersey City, New Jersey, United States",within an hour,100%,89%,f,https://a0.muscache.com/im/pictures/user/64a0cd71-9393-4ef7-a7cd-ac8770b916a6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/64a0cd71-9393-4ef7-a7cd-ac8770b916a6.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,f,"Jersey City, NJ, United States",,Ward F (councilmember Jermaine D. Robinson),,Jersey City,NJ,7305,New York,"Jersey City, NJ",US,United States,40.70144,-74.08307,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Window guards"",""Room-darkening shades"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you"",""Trash can""}",,$69.00 ,,,$0.00 ,$10.00 ,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,2 weeks ago,t,28,58,88,363,3/23/20,17,17,11/3/19,3/15/20,91,9,9,9,10,8,9,f,,"{""New Jersey State"","" Jersey City""}",f,f,moderate,f,f,3,3,0,0,3.59
37944362,https://www.airbnb.com/rooms/37944362,2.02003E+13,3/23/20,★ Huge 2 condos by JSQ Path￨15 Mins to NYC ★,none,J.C & Johanna,6/10/14,"Los Angeles, California, United States",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/f5417744-d028-44c0-bec4-5867eb714774.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f5417744-d028-44c0-bec4-5867eb714774.jpg?aki_policy=profile_x_medium,Venice,18,18,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7306,New York,"Jersey City, NJ",US,United States,40.73351,-74.05906,t,Apartment,Entire home/apt,16,2,5,12,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",,$369.00 ,,,$500.00 ,$210.00 ,8,$25.00 ,2,1125,2,2,1125,1125,2,1125,a week ago,t,21,47,74,176,3/23/20,4,4,10/6/19,12/20/19,80,8,9,10,8,8,8,f,,"{""New Jersey State"","" Jersey City""}",f,f,strict_14_with_grace_period,f,f,11,11,0,0,0.71
37959657,https://www.airbnb.com/rooms/37959657,2.02003E+13,3/23/20,Huge private room in Coliving 40mins to Manhattan,none,Emma & David,7/20/17,"New York, New York, United States",within a few hours,100%,85%,f,https://a0.muscache.com/im/pictures/user/138ab8b3-b0ca-46d2-8b65-937acd4f70c6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/138ab8b3-b0ca-46d2-8b65-937acd4f70c6.jpg?aki_policy=profile_x_medium,,43,43,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']",t,f,"Jersey City, NJ, United States",,Ward D (councilmember Michael Yun),,Jersey City,NJ,7307,New York,"Jersey City, NJ",US,United States,40.75154,-74.04903,t,Apartment,Private room,2,3,1,1,Real Bed,"{Wifi,Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace""}",,$37.00 ,,,$0.00 ,$0.00 ,1,$15.00 ,30,1125,15,30,1125,1125,29.9,1125,yesterday,t,29,59,89,364,3/23/20,2,2,10/25/19,11/24/19,90,9,8,10,9,10,9,f,,"{""New Jersey State"","" Jersey City""}",f,f,strict_14_with_grace_period,f,f,57,0,50,7,0.4
37960035,https://www.airbnb.com/rooms/37960035,2.02003E+13,3/23/20,Modern private room in Coliving close to Manhattan,none,Emma & David,7/20/17,"New York, New York, United States",within a few hours,100%,85%,f,https://a0.muscache.com/im/pictures/user/138ab8b3-b0ca-46d2-8b65-937acd4f70c6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/138ab8b3-b0ca-46d2-8b65-937acd4f70c6.jpg?aki_policy=profile_x_medium,,43,43,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']",t,f,"Jersey City, NJ, United States",,Ward D (councilmember Michael Yun),,Jersey City,NJ,7307,New York,"Jersey City, NJ",US,United States,40.74983,-74.05008,t,Apartment,Private room,2,3,1,1,Real Bed,"{Wifi,Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace""}",,$37.00 ,,,$0.00 ,$0.00 ,1,$15.00 ,30,1125,15,30,1125,1125,29.9,1125,3 weeks ago,t,29,59,89,364,3/23/20,0,0,,,,,,,,,,f,,"{""New Jersey State"","" Jersey City""}",f,f,strict_14_with_grace_period,f,f,57,0,50,7,
37968624,https://www.airbnb.com/rooms/37968624,2.02003E+13,3/23/20,"Downtown Jersey City, 12 min walk from PATH to NYC",none,Brittany,10/28/16,"Jersey City, New Jersey, United States",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/4a5132df-72d8-4e17-a407-e28d5d8fb65d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4a5132df-72d8-4e17-a407-e28d5d8fb65d.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'work_email']",t,f,"Jersey City, NJ, United States",,Ward E (councilmember James Solomon),,Jersey City,NJ,7302,New York,"Jersey City, NJ",US,United States,40.72493,-74.047,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",,$115.00 ,,,$0.00 ,$65.00 ,1,$0.00 ,4,1125,4,4,1125,1125,4,1125,3 weeks ago,t,0,0,24,34,3/23/20,8,8,9/15/19,2/9/20,100,10,10,10,10,10,10,f,,"{""New Jersey State"","" Jersey City""}",t,f,flexible,f,f,2,2,0,0,1.26
37995573,https://www.airbnb.com/rooms/37995573,2.02003E+13,3/23/20,Bright space 20 minutes from Manhattan,none,Karelis,11/2/14,"Jersey City, New Jersey, United States",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/61c018e3-6a94-4fc9-92c9-635bc457c520.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/61c018e3-6a94-4fc9-92c9-635bc457c520.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7307,New York,"Jersey City, NJ",US,United States,40.74277,-74.05093,t,Apartment,Private room,2,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Elevator,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Cleaning before checkout"",""Host greets you""}",,$35.00 ,,,$0.00 ,$30.00 ,2,$40.00 ,2,7,2,2,7,7,2,7,2 months ago,t,30,60,90,90,3/23/20,5,5,9/9/19,12/9/19,100,10,10,10,10,10,10,f,,"{""New Jersey State"","" Jersey City""}",t,f,strict_14_with_grace_period,f,f,1,0,1,0,0.76
38000114,https://www.airbnb.com/rooms/38000114,2.02003E+13,3/23/20,"Bright and cozy room, 15 min from NYC on the PATH",none,Yazmin,6/2/18,"Jersey City, New Jersey, United States",within a few hours,100%,100%,f,https://a0.muscache.com/im/pictures/user/26c16bea-75fb-4248-a389-adbf793f9f60.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/26c16bea-75fb-4248-a389-adbf793f9f60.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7306,New York,"Jersey City, NJ",US,United States,40.72967,-74.06624,t,Apartment,Private room,1,1,1,1,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Hot water""}",,$65.00 ,,,,,1,$0.00 ,1,7,1,1,7,7,1,7,4 months ago,t,29,59,89,179,3/23/20,3,3,12/10/19,1/2/20,100,10,9,10,10,10,10,f,,"{""New Jersey State"","" Jersey City""}",f,f,flexible,f,f,1,0,1,0,0.86
38014995,https://www.airbnb.com/rooms/38014995,2.02003E+13,3/23/20, Stylish Gem in the Heights! Near NYC  Book It,none,J9,1/10/15,"Jersey City, New Jersey, United States",within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/04571d2a-5d77-4b92-84e8-cd0950769e35.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/04571d2a-5d77-4b92-84e8-cd0950769e35.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7307,New York,"Jersey City, NJ",US,United States,40.73883,-74.04933,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Wifi,""Air conditioning"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Luggage dropoff allowed"",""Long term stays allowed"",""Shower gel"",""Trash can""}",,$90.00 ,,,$0.00 ,$75.00 ,2,$10.00 ,3,90,3,3,90,90,3,90,2 weeks ago,t,12,13,14,14,3/23/20,10,10,10/28/19,3/16/20,100,10,10,10,10,10,10,f,,"{""New Jersey State"","" Jersey City""}",t,f,flexible,f,f,1,1,0,0,2.03
38017467,https://www.airbnb.com/rooms/38017467,2.02003E+13,3/23/20,Shared room for female in luxury apartment,none,Zalak,7/21/16,"Mumbai, Maharashtra, India",N/A,N/A,50%,f,https://a0.muscache.com/im/pictures/user/bb7985b9-cab6-4728-aa71-2de902fc2c07.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bb7985b9-cab6-4728-aa71-2de902fc2c07.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone', 'facebook']",t,f,"Jersey City, NJ, United States",,Ward E (councilmember James Solomon),,Jersey City,NJ,7310,New York,"Jersey City, NJ",US,United States,40.72166,-74.03778,f,Apartment,Shared room,1,1,1,2,Real Bed,"{Wifi,""Air conditioning"",Pool,""Smoking allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Hot water""}",,$100.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,7 months ago,t,29,59,89,179,3/23/20,0,0,,,,,,,,,,f,,"{""New Jersey State"","" Jersey City""}",t,f,flexible,f,f,2,0,1,1,
38024004,https://www.airbnb.com/rooms/38024004,2.02003E+13,3/23/20,WONDERFUL SPACIOUS MODERN  HOME | UPSCALE PARADISE,none,Auntie Eve,8/23/19,"New York, New York, United States",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/66123e12-e5fd-4962-b3e5-ff70674a1d81.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/66123e12-e5fd-4962-b3e5-ff70674a1d81.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Jersey City, NJ, United States",,Ward B (councilmember Mira Prinz-Arey),,Jersey City,NJ,7304,New York,"Jersey City, NJ",US,United States,40.71862,-74.0936,t,Apartment,Entire home/apt,10,2,3,3,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Gym,Elevator,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""BBQ grill"",""Garden or backyard"",""Long term stays allowed"",""Wide hallways"",""Wide entrance for guests"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Paid parking on premises"",""Shower gel""}",,$129.00 ,,,$0.00 ,$175.00 ,4,$25.00 ,1,1125,1,3,1125,1125,1.4,1125,2 weeks ago,t,30,60,90,180,3/23/20,21,21,8/31/19,3/15/20,99,10,10,10,10,10,10,f,,"{""New Jersey State"","" Jersey City""}",f,f,moderate,f,f,2,2,0,0,3.06
38024983,https://www.airbnb.com/rooms/38024983,2.02003E+13,3/23/20,Loft Train Ride Away from NYC!,none,Jon,12/30/15,"New York, New York, United States",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/46ed6d5d-85e4-4a84-a307-42d85de79f26.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/46ed6d5d-85e4-4a84-a307-42d85de79f26.jpg?aki_policy=profile_x_medium,Dupont Circle,16,16,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Jersey City, NJ, United States",,Ward B (councilmember Mira Prinz-Arey),,Jersey City,NJ,7305,New York,"Jersey City, NJ",US,United States,40.71387,-74.08522,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",,$106.00 ,,,$0.00 ,$55.00 ,2,$50.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,t,25,28,45,275,3/23/20,20,20,8/31/19,2/2/20,94,9,10,10,10,9,9,f,,"{""New Jersey State"","" Jersey City""}",t,f,strict_14_with_grace_period,f,f,18,18,0,0,2.91
38038269,https://www.airbnb.com/rooms/38038269,2.02003E+13,3/23/20,Breath Taking Views of NYC from back patio,none,Jeffrey,8/3/19,US,within an hour,100%,89%,f,https://a0.muscache.com/im/pictures/user/5d5a6799-b308-4c04-b1b7-aa98af93bc29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5d5a6799-b308-4c04-b1b7-aa98af93bc29.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,f,"Jersey City, NJ, United States",,Ward C (councilmember Richard Boggiano),,Jersey City,NJ,7307,New York,"Jersey City, NJ",US,United States,40.73745,-74.04948,t,Condominium,Entire home/apt,4,2,2,3,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""Private entrance""}",,$199.00 ,,,$200.00 ,$100.00 ,2,$15.00 ,1,2,1,1,1125,1125,1,1125,3 months ago,t,29,59,89,89,3/23/20,10,10,10/8/19,1/2/20,82,9,8,10,10,9,9,f,,"{""New Jersey State"","" Jersey City""}",t,f,strict_14_with_grace_period,f,f,1,1,0,0,1.79
